"name","count","countries","cities","roles","samples","etoStatus","category"
"Heliopolis","2","Egypt","Heliopolis","to","Cairo International Airport (CAI) -> Heliopolis || Cairo International Airport (CAI) -> Heliopolis","missing","city"
"Hetepuronpolku","2","Finland","Hetepuronpolku","to","Rovaniemi Airport (RVN) -> Hetepuronpolku || Rovaniemi Airport (RVN) -> Hetepuronpolku","missing","city"
"Hikkaduwa","2","Sri-Lanka","Colombo|Kandy","from","Hikkaduwa -> Colombo || Hikkaduwa -> Kandy","missing","city"
"Hot Waterfall Hotel/ Hot Stream Krabi Thailand","2","Thailand","Hot Waterfall Hotel/ Hot Stream Krabi Thailand","to","Krabi International Airport (KBV) -> Hot Waterfall Hotel/ Hot Stream Krabi Thailand || Krabi International Airport (KBV) -> Hot Waterfall Hotel/ Hot Stream Krabi Thailand","missing","hotel_resort"
"Jakobsberg","2","Sweden","Jakobsberg","to","Stockholm Arlanda Airport (ARN) -> Jakobsberg || Stockholm Arlanda Airport (ARN) -> Jakobsberg","missing","city"
"Jimbaran","2","Indonesia","Jimbaran","to","Denpasar Ngurah Rai Airport (DPS) -> Jimbaran || Ubud -> Jimbaran","missing","city"
"Jokkmokk","2","Sweden","Jokkmokk","to","Gällivare Airport (GEV) -> Jokkmokk || Luleå Airport (LLA) -> Jokkmokk","missing","city"
"Kalai, Phang Nga","2","Thailand","Kalai, Phang Nga","to","Phuket International Airport (HKT) -> Kalai, Phang Nga || Phuket International Airport (HKT) -> Kalai, Phang Nga","missing","city"
"Kandy","2","Sri-Lanka","Kandy","to","Colombo Bandaranaike Airport (CMB) -> Kandy || Hikkaduwa -> Kandy","missing","city"
"Kapong, Phang Nga","2","Thailand","Kapong, Phang Nga","to","Phuket International Airport (HKT) -> Kapong, Phang Nga || Phuket International Airport (HKT) -> Kapong, Phang Nga","missing","city"
"Karvonranta","2","Finland","Karvonranta","to","Rovaniemi Airport (RVN) -> Karvonranta || Rovaniemi Airport (RVN) -> Karvonranta","missing","city"
"Kathu, Phuket","2","Thailand","Kathu, Phuket","to","Phuket International Airport (HKT) -> Kathu, Phuket || Phuket International Airport (HKT) -> Kathu, Phuket","missing","city"
"Kha Nom, Nakhon Si Thammarat","2","Thailand","Kha Nom, Nakhon Si Thammarat","to","Phuket International Airport (HKT) -> Kha Nom, Nakhon Si Thammarat || Phuket International Airport (HKT) -> Kha Nom, Nakhon Si Thammarat","missing","city"
"Kiruna","2","Sweden","Kiruna","to","Kiruna Airport (KRN) -> Kiruna || Luleå Airport (LLA) -> Kiruna","missing","city"
"Köping locality","2","Sweden","Köping locality","to","Stockholm Arlanda Airport (ARN) -> Köping locality || Stockholm Arlanda Airport (ARN) -> Köping locality","missing","city"
"Korkalovaara","2","Finland","Korkalovaara","to","Rovaniemi Airport (RVN) -> Korkalovaara || Rovaniemi Airport (RVN) -> Korkalovaara","missing","city"
"Koskenkyla","2","Finland","Koskenkyla","to","Rovaniemi Airport (RVN) -> Koskenkyla || Rovaniemi Airport (RVN) -> Koskenkyla","missing","city"
"Kuta, Seminyak","2","Indonesia","Kuta, Seminyak","to","Denpasar Ngurah Rai Airport (DPS) -> Kuta, Seminyak || Ubud -> Kuta, Seminyak","missing","city"
"Larnaca","2","Cyprus","Larnaca","to","Larnaca Airport (LCA) -> Larnaca || Paphos Airport (PFO) -> Larnaca","missing","city"
"Lidingö","2","Sweden","Lidingö","to","Stockholm Arlanda Airport (ARN) -> Lidingö || Stockholm Arlanda Airport (ARN) -> Lidingö","missing","city"
"Limassol","2","Cyprus","Limassol","to","Larnaca Airport (LCA) -> Limassol || Paphos Airport (PFO) -> Limassol","missing","city"
"Lipetsk","2","Russia","Lipetsk","to","Lipetsk Airport (LPK) -> Lipetsk || Lipetsk Airport (LPK) -> Lipetsk","missing","city"
"Luleå","2","Sweden","Luleå","to","Luleå Airport (LLA) -> Luleå || Luleå Airport (LLA) -> Luleå","missing","city"
"Makadi Bay","2","Egypt","Makadi Bay","to","Hurghada Airport (HRG) -> Makadi Bay || Hurghada Airport (HRG) -> Makadi Bay","missing","city"
"Marsa Matrouh","2","Egypt","Marsa Matrouh","to","Cairo International Airport (CAI) -> Marsa Matrouh || Cairo International Airport (CAI) -> Marsa Matrouh","missing","city"
"Märsta suburban area, Stockholm","2","Sweden","Märsta suburban area, Stockholm","to","Stockholm Arlanda Airport (ARN) -> Märsta suburban area, Stockholm || Stockholm Arlanda Airport (ARN) -> Märsta suburban area, Stockholm","missing","city"
"Munich","2","Germany","Munich","to","Munich Franz Josef Strauß Airport (MUC) -> Munich || Munich Franz Josef Strauß Airport (MUC) -> Munich","missing","city"
"Nabq Bay","2","Egypt","Nabq Bay","to","Sharm el-Sheikh International Airport (SSH) -> Nabq Bay || Sharm el-Sheikh International Airport (SSH) -> Nabq Bay","missing","city"
"Nacka suburban area, Stockholm","2","Sweden","Nacka suburban area, Stockholm","to","Stockholm Arlanda Airport (ARN) -> Nacka suburban area, Stockholm || Stockholm Arlanda Airport (ARN) -> Nacka suburban area, Stockholm","missing","city"
"Nacka, Sweden","2","Sweden","Nacka, Sweden","to","Stockholm Arlanda Airport (ARN) -> Nacka, Sweden || Stockholm Arlanda Airport (ARN) -> Nacka, Sweden","missing","city"
"Nakhon Si Thammarat city","2","Thailand","Nakhon Si Thammarat city","to","Phuket International Airport (HKT) -> Nakhon Si Thammarat city || Phuket International Airport (HKT) -> Nakhon Si Thammarat city","missing","city"
"Nathon-Lipa Thailand","2","Thailand","Nathon-Lipa Thailand","to","Koh Samui - Mae Nam Port (Surat Thani ) -> Nathon-Lipa Thailand || Samui International Airport (USM) -> Nathon-Lipa Thailand","missing","city"
"Nicosia","2","Cyprus","Nicosia","to","Larnaca Airport (LCA) -> Nicosia || Paphos Airport (PFO) -> Nicosia","missing","city"
"Night tour European Side to Asian Side restaurant round trip","2","Turkey","Istanbul","to","European Side -> Night tour European Side to Asian Side restaurant round trip || European Side -> Night tour European Side to Asian Side restaurant round trip","missing","city"
"Night tour within European Side restaurant round trip","2","Turkey","Istanbul","to","European Side -> Night tour within European Side restaurant round trip || European Side -> Night tour within European Side restaurant round trip","missing","city"
"Nivavaara","2","Finland","Nivavaara","to","Rovaniemi Airport (RVN) -> Nivavaara || Rovaniemi Airport (RVN) -> Nivavaara","missing","city"
"Norrtälje town","2","Sweden","Norrtälje town","to","Stockholm Arlanda Airport (ARN) -> Norrtälje town || Stockholm Arlanda Airport (ARN) -> Norrtälje town","missing","city"
"Nusa dua","2","Indonesia","Nusa dua","to","Denpasar Ngurah Rai Airport (DPS) -> Nusa dua || Ubud -> Nusa dua","missing","city"
"Nyköping town","2","Sweden","Nyköping town","to","Stockholm Arlanda Airport (ARN) -> Nyköping town || Stockholm Arlanda Airport (ARN) -> Nyköping town","missing","city"
"Örnsköldsvik / Ornskoldsvik","2","Sweden","Örnsköldsvik / Ornskoldsvik","to","Umeå Airport (UME) -> Örnsköldsvik / Ornskoldsvik || Örnsköldsvik Airport (OER) -> Örnsköldsvik / Ornskoldsvik","missing","city"
"Padang Besar (Malaysia border), Songkhla","2","Thailand","Padang Besar (Malaysia border), Songkhla","to","Phuket International Airport (HKT) -> Padang Besar (Malaysia border), Songkhla || Phuket International Airport (HKT) -> Padang Besar (Malaysia border), Songkhla","missing","city"
"Pak Bara, Satun","2","Thailand","Pak Bara, Satun","to","Phuket International Airport (HKT) -> Pak Bara, Satun || Phuket International Airport (HKT) -> Pak Bara, Satun","missing","city"
"Pak Chong, NakhonRatchasima","2","Thailand","Pak Chong, NakhonRatchasima","to","Bangkok Suvarnabhumi Airport (BKK) -> Pak Chong, NakhonRatchasima || Bangkok Suvarnabhumi Airport (BKK) -> Pak Chong, NakhonRatchasima","missing","city"
"Palanga","2","Lithuania","Palanga","to","Palanga airport (PLQ) -> Palanga || Palanga airport (PLQ) -> Palanga","missing","city"
"Paphos","2","Cyprus","Paphos","to","Larnaca Airport (LCA) -> Paphos || Paphos Airport (PFO) -> Paphos","missing","city"
"Paralimni","2","Cyprus","Paralimni","to","Larnaca Airport (LCA) -> Paralimni || Paphos Airport (PFO) -> Paralimni","missing","city"
"Pegeia","2","Cyprus","Pegeia","to","Larnaca Airport (LCA) -> Pegeia || Paphos Airport (PFO) -> Pegeia","missing","city"
"Petrozavodsk","2","Russia","Petrozavodsk","to","Petrozavodsk Airport (PES) -> Petrozavodsk || Petrozavodsk Airport (PES) -> Petrozavodsk","missing","city"
"Phetchaburi","2","Thailand","Phetchaburi","to","Bangkok Suvarnabhumi Airport (BKK) -> Phetchaburi || Bangkok Suvarnabhumi Airport (BKK) -> Phetchaburi","missing","city"
"Phoenix, AZ","2","United States of America","Phoenix, AZ","to","Phoenix Sky Harbor Airport (PHX) -> Phoenix, AZ || Phoenix Sky Harbor Airport (PHX) -> Phoenix, AZ","missing","city"
"Pissouri","2","Cyprus","Pissouri","to","Larnaca Airport (LCA) -> Pissouri || Paphos Airport (PFO) -> Pissouri","missing","city"
"Polis","2","Cyprus","Polis","to","Larnaca Airport (LCA) -> Polis || Paphos Airport (PFO) -> Polis","missing","city"
"Pomos","2","Cyprus","Pomos","to","Larnaca Airport (LCA) -> Pomos || Paphos Airport (PFO) -> Pomos","missing","city"
"Protaras","2","Cyprus","Protaras","to","Larnaca Airport (LCA) -> Protaras || Paphos Airport (PFO) -> Protaras","missing","city"
"Pullinranta","2","Finland","Pullinranta","to","Rovaniemi Airport (RVN) -> Pullinranta || Rovaniemi Airport (RVN) -> Pullinranta","missing","city"
"Ranong","2","Thailand","Ranong","to","Phuket International Airport (HKT) -> Ranong || Phuket International Airport (HKT) -> Ranong","missing","city"
"Ras Suder","2","Egypt","Ras Suder","to","Cairo International Airport (CAI) -> Ras Suder || Cairo International Airport (CAI) -> Ras Suder","missing","city"
"Rovaniemen mlk Suutarinkorva","2","Finland","Rovaniemen mlk Suutarinkorva","to","Rovaniemi Airport (RVN) -> Rovaniemen mlk Suutarinkorva || Rovaniemi Airport (RVN) -> Rovaniemen mlk Suutarinkorva","missing","city"
"Sadao Border (to Malaysia), Songkhla","2","Thailand","Sadao Border (to Malaysia), Songkhla","to","Phuket International Airport (HKT) -> Sadao Border (to Malaysia), Songkhla || Phuket International Airport (HKT) -> Sadao Border (to Malaysia), Songkhla","missing","city"
"Safaga","2","Egypt","Safaga","to","Hurghada Airport (HRG) -> Safaga || Hurghada Airport (HRG) -> Safaga","missing","city"
"Saint Catherine","2","Egypt","Saint Catherine","to","Sharm el-Sheikh International Airport (SSH) -> Saint Catherine || Sharm el-Sheikh International Airport (SSH) -> Saint Catherine","missing","city"
"Saiyoke","2","Thailand","Saiyoke","to","Bangkok Suvarnabhumi Airport (BKK) -> Saiyoke || Bangkok Suvarnabhumi Airport (BKK) -> Saiyoke","missing","city"
"Saltsjöbaden locality","2","Sweden","Saltsjöbaden locality","to","Stockholm Arlanda Airport (ARN) -> Saltsjöbaden locality || Stockholm Arlanda Airport (ARN) -> Saltsjöbaden locality","missing","city"
"Samet Nang She viewpoint, Phang Nga","2","Thailand","Samet Nang She viewpoint, Phang Nga","to","Phuket International Airport (HKT) -> Samet Nang She viewpoint, Phang Nga || Phuket International Airport (HKT) -> Samet Nang She viewpoint, Phang Nga","missing","city"
"Satun","2","Thailand","Satun","to","Phuket International Airport (HKT) -> Satun || Phuket International Airport (HKT) -> Satun","missing","city"
"Si Sunthon, Phuket","2","Thailand","Si Sunthon, Phuket","to","Phuket International Airport (HKT) -> Si Sunthon, Phuket || Phuket International Airport (HKT) -> Si Sunthon, Phuket","missing","city"
"Sigtuna town","2","Sweden","Sigtuna town","to","Stockholm Arlanda Airport (ARN) -> Sigtuna town || Stockholm Arlanda Airport (ARN) -> Sigtuna town","missing","city"
"Skellefteå","2","Sweden","Skellefteå","to","Luleå Airport (LLA) -> Skellefteå || Skellefteå Airport (SFT) -> Skellefteå","missing","city"
"Skogås locality","2","Sweden","Skogås locality","to","Stockholm Arlanda Airport (ARN) -> Skogås locality || Stockholm Arlanda Airport (ARN) -> Skogås locality","missing","city"
"Södertälje city","2","Sweden","Södertälje city","to","Stockholm Arlanda Airport (ARN) -> Södertälje city || Stockholm Arlanda Airport (ARN) -> Södertälje city","missing","city"
"Sollentuna municipality","2","Sweden","Sollentuna municipality","to","Stockholm Arlanda Airport (ARN) -> Sollentuna municipality || Stockholm Arlanda Airport (ARN) -> Sollentuna municipality","missing","city"
"Solna municipality","2","Sweden","Solna municipality","to","Stockholm Arlanda Airport (ARN) -> Solna municipality || Stockholm Arlanda Airport (ARN) -> Solna municipality","missing","city"
"Soma Bay","2","Egypt","Soma Bay","to","Hurghada Airport (HRG) -> Soma Bay || Hurghada Airport (HRG) -> Soma Bay","missing","city"
"Songkhla Province","2","Thailand","Songkhla Province","to","Phuket International Airport (HKT) -> Songkhla Province || Phuket International Airport (HKT) -> Songkhla Province","missing","city"
"Sukhothai disctrict","2","Thailand","Sukhothai disctrict","to","Chiang Mai International Airport (CNX) -> Sukhothai disctrict || Chiang Mai International Airport (CNX) -> Sukhothai disctrict","missing","city"
"Sundbyberg town","2","Sweden","Sundbyberg town","to","Stockholm Arlanda Airport (ARN) -> Sundbyberg town || Stockholm Arlanda Airport (ARN) -> Sundbyberg town","missing","city"
"Syvasenvaar","2","Finland","Syvasenvaar","to","Rovaniemi Airport (RVN) -> Syvasenvaar || Rovaniemi Airport (RVN) -> Syvasenvaar","missing","city"
"Taba","2","Egypt","Taba","to","Sharm el-Sheikh International Airport (SSH) -> Taba || Sharm el-Sheikh International Airport (SSH) -> Taba","missing","city"
"Täby","2","Sweden","Täby","to","Stockholm Arlanda Airport (ARN) -> Täby || Stockholm Arlanda Airport (ARN) -> Täby","missing","city"
"Tala","2","Cyprus","Tala","to","Larnaca Airport (LCA) -> Tala || Paphos Airport (PFO) -> Tala","missing","city"
"Tankhoi","2","Russia","Tankhoi","to","International Airport Irkutsk (IKT) -> Tankhoi || International Airport Irkutsk (IKT) -> Tankhoi","missing","city"
"Tarvantie","2","Finland","Tarvantie","to","Rovaniemi Airport (RVN) -> Tarvantie || Rovaniemi Airport (RVN) -> Tarvantie","missing","city"
"Tashkent","2","Uzbekistan","Tashkent","to","Tashkent International Airport (TAS) -> Tashkent || Tashkent International Airport (TAS) -> Tashkent","missing","city"
"Tashkent International Airport (TAS)","2","Uzbekistan","Tashkent","from","Tashkent International Airport (TAS) -> Tashkent || Tashkent International Airport (TAS) -> Tashkent","missing","airport"
"Thai Mueang, Phang Nga","2","Thailand","Thai Mueang, Phang Nga","to","Phuket International Airport (HKT) -> Thai Mueang, Phang Nga || Phuket International Airport (HKT) -> Thai Mueang, Phang Nga","missing","city"
"Thap Lamu Pier, Phang Nga","2","Thailand","Thap Lamu Pier, Phang Nga","to","Phuket International Airport (HKT) -> Thap Lamu Pier, Phang Nga || Phuket International Airport (HKT) -> Thap Lamu Pier, Phang Nga","missing","port"
"Thap Put, Phang Nga","2","Thailand","Thap Put, Phang Nga","to","Phuket International Airport (HKT) -> Thap Put, Phang Nga || Phuket International Airport (HKT) -> Thap Put, Phang Nga","missing","city"
"Thep Krasatti, Phuket","2","Thailand","Thep Krasatti, Phuket","to","Phuket International Airport (HKT) -> Thep Krasatti, Phuket || Phuket International Airport (HKT) -> Thep Krasatti, Phuket","missing","city"
"Torba","2","Turkey","Torba","to","Milas–Bodrum International Airport (BJV) -> Torba || Milas–Bodrum International Airport (BJV) -> Torba","missing","city"
"Trang Airport (TST), Khok Lo, Mueang Trang District","2","Thailand","Trang Airport (TST), Khok Lo, Mueang Trang District","to","Phuket International Airport (HKT) -> Trang Airport (TST), Khok Lo, Mueang Trang District || Phuket International Airport (HKT) -> Trang Airport (TST), Khok Lo, Mueang Trang District","missing","airport"
"Trang Train Station","2","Thailand","Trang Train Station","to","Phuket International Airport (HKT) -> Trang Train Station || Phuket International Airport (HKT) -> Trang Train Station","missing","station"
"Tsada","2","Cyprus","Tsada","to","Larnaca Airport (LCA) -> Tsada || Paphos Airport (PFO) -> Tsada","missing","city"
"Tutkijantie","2","Finland","Tutkijantie","to","Rovaniemi Airport (RVN) -> Tutkijantie || Rovaniemi Airport (RVN) -> Tutkijantie","missing","city"
"Tyresö municipality / Tyreso","2","Sweden","Tyresö municipality / Tyreso","to","Stockholm Arlanda Airport (ARN) -> Tyresö municipality / Tyreso || Stockholm Arlanda Airport (ARN) -> Tyresö municipality / Tyreso","missing","city"
"Ufa","2","Russia","Ufa","to","Ufa International Airport (UFA) -> Ufa || Ufa International Airport (UFA) -> Ufa","missing","city"
"Ufa International Airport (UFA)","2","Russia","Ufa","from","Ufa International Airport (UFA) -> Ufa || Ufa International Airport (UFA) -> Ufa","missing","airport"
"Ulan-Ude","2","Russia","Ulan-Ude","to","Baikal International Airport (UUD) -> Ulan-Ude || Baikal International Airport (UUD) -> Ulan-Ude","missing","city"
"Uluwatu","2","Indonesia","Uluwatu","to","Denpasar Ngurah Rai Airport (DPS) -> Uluwatu || Ubud -> Uluwatu","missing","city"
"Ulyanovsk Baratayevka Airport (ULV)","2","Russia","Ulyanovsk","from","Ulyanovsk Baratayevka Airport (ULV) -> Ulyanovsk || Ulyanovsk Baratayevka Airport (ULV) -> Ulyanovsk","missing","airport"
"Uppsala city","2","Sweden","Uppsala city","to","Stockholm Arlanda Airport (ARN) -> Uppsala city || Stockholm Arlanda Airport (ARN) -> Uppsala city","missing","city"
"Vaarala","2","Finland","Vaarala","to","Rovaniemi Airport (RVN) -> Vaarala || Rovaniemi Airport (RVN) -> Vaarala","missing","city"
"Värmdö municipality / Varmdo","2","Sweden","Värmdö municipality / Varmdo","to","Stockholm Arlanda Airport (ARN) -> Värmdö municipality / Varmdo || Stockholm Arlanda Airport (ARN) -> Värmdö municipality / Varmdo","missing","city"
"Västerås city","2","Sweden","Västerås city","to","Stockholm Arlanda Airport (ARN) -> Västerås city || Stockholm Arlanda Airport (ARN) -> Västerås city","missing","city"
"Vaxolm locality","2","Sweden","Vaxolm locality","to","Stockholm Arlanda Airport (ARN) -> Vaxolm locality || Stockholm Arlanda Airport (ARN) -> Vaxolm locality","missing","city"
"Vienna","2","Austria","Vienna","to","Vienna Schwechat Airport (VIE) -> Vienna || Vienna Schwechat Airport (VIE) -> Vienna","missing","city"
"Vienna Schwechat Airport (VIE)","2","Austria","Vienna","from","Vienna Schwechat Airport (VIE) -> Vienna || Vienna Schwechat Airport (VIE) -> Vienna","missing","airport"
"Visby","2","Sweden","Visby","to","Visby Airport (VBY) -> Visby || Visby Airport (VBY) -> Visby","missing","city"
"Visby Airport (VBY)","2","Sweden","Visby","from","Visby Airport (VBY) -> Visby || Visby Airport (VBY) -> Visby","missing","airport"
"Vladivostok","2","Russia","Vladivostok","to","Vladivostok International Airport (VVO) -> Vladivostok || Vladivostok International Airport (VVO) -> Vladivostok","missing","city"
"Vladivostok International Airport (VVO)","2","Russia","Vladivostok","from","Vladivostok International Airport (VVO) -> Vladivostok || Vladivostok International Airport (VVO) -> Vladivostok","missing","airport"
"Warsaw","2","Russia","Warsaw","to","Kaliningrad Khrabrovo Airport (KGD) -> Warsaw || Kaliningrad Khrabrovo Airport (KGD) -> Warsaw","missing","city"
"Yala city, Yala","2","Thailand","Yala city, Yala","to","Phuket International Airport (HKT) -> Yala city, Yala || Phuket International Airport (HKT) -> Yala city, Yala","missing","city"
"Yli-Mommo","2","Finland","Yli-Mommo","to","Rovaniemi Airport (RVN) -> Yli-Mommo || Rovaniemi Airport (RVN) -> Yli-Mommo","missing","city"
"Ylipaa","2","Finland","Ylipaa","to","Rovaniemi Airport (RVN) -> Ylipaa || Rovaniemi Airport (RVN) -> Ylipaa","missing","city"
"Aarhus city","1","Denmark","Aarhus","to","Billund Airport (BLL) -> Aarhus city","missing","city"
"Abeid Amani Karume International Airport (ZNZ)","1","Tanzania","Zanzibar","from","Abeid Amani Karume International Airport (ZNZ) -> Zanzibar","missing","airport"
"Abisko","1","Sweden","Abisko","to","Kiruna Airport (KRN) -> Abisko","missing","city"
"Agios Mamas","1","Cyprus","Agios Mamas","to","Larnaca Airport (LCA) -> Agios Mamas","missing","city"
"Agraka","1","Cyprus","Agraka","to","Larnaca Airport (LCA) -> Agraka","missing","city"
"Agros","1","Cyprus","Agros","to","Larnaca Airport (LCA) -> Agros","missing","city"
"Akaki","1","Cyprus","Akaki","to","Larnaca Airport (LCA) -> Akaki","missing","city"
"Akrotiri","1","Cyprus","Akrotiri","to","Larnaca Airport (LCA) -> Akrotiri","missing","city"
"Alassa","1","Cyprus","Alassa","to","Larnaca Airport (LCA) -> Alassa","missing","city"
"Anantara Bophut Koh Samui Resort","1","Thailand","Anantara Bophut Koh Samui Resort","to","Samui International Airport (USM) -> Anantara Bophut Koh Samui Resort","missing","hotel_resort"
"Anogyra","1","Cyprus","Anogyra","to","Larnaca Airport (LCA) -> Anogyra","missing","city"
"Arakapas","1","Cyprus","Arakapas","to","Larnaca Airport (LCA) -> Arakapas","missing","city"
"Åre / Are","1","Sweden","Åre / Are","to","Östersund Åre Airport (OSD) -> Åre / Are","missing","city"
"Arendal","1","Norway","Arendal","to","Oslo Gardermoen Airport (OSL) -> Arendal","missing","city"
"Arjeplog","1","Sweden","Arjeplog","to","Luleå Airport (LLA) -> Arjeplog","missing","city"
"Armenochori","1","Cyprus","Armenochori","to","Larnaca Airport (LCA) -> Armenochori","missing","city"
"Ås","1","Norway","Ås","to","Oslo Gardermoen Airport (OSL) -> Ås","missing","city"
"Asker town","1","Norway","Asker town","to","Oslo Gardermoen Airport (OSL) -> Asker town","missing","city"
"Asomatos","1","Cyprus","Asomatos","to","Larnaca Airport (LCA) -> Asomatos","missing","city"
"Avakas Bay","1","Cyprus","Avakas Bay","to","Larnaca Airport (LCA) -> Avakas Bay","missing","city"
"Avdimou","1","Cyprus","Avdimou","to","Larnaca Airport (LCA) -> Avdimou","missing","city"
"Avgorou","1","Cyprus","Avgorou","to","Larnaca Airport (LCA) -> Avgorou","missing","city"
"Azov","1","Russia","Azov","to","Rostov-on-Don Platov Airport (ROV) -> Azov","missing","city"
"Bærum","1","Norway","Bærum","to","Oslo Gardermoen Airport (OSL) -> Bærum","missing","city"
"Barnaul","1","Russia","Barnaul","to","Barnaul Airport (BAX) -> Barnaul","missing","city"
"Barnaul Airport (BAX)","1","Russia","Barnaul","from","Barnaul Airport (BAX) -> Barnaul","missing","airport"
"Bataysk","1","Russia","Bataysk","to","Rostov-on-Don Platov Airport (ROV) -> Bataysk","missing","city"
"Beitostølen (Beitostolen)","1","Norway","Beitostølen (Beitostolen)","to","Oslo Gardermoen Airport (OSL) -> Beitostølen (Beitostolen)","missing","city"
"Bergen City","1","Norway","Bergen City","to","Oslo Gardermoen Airport (OSL) -> Bergen City","missing","city"
"Blanes","1","Spain","Blanes","to","Barcelona El Prat Airport (BCN) -> Blanes","missing","city"
"Boden","1","Sweden","Boden","to","Luleå Airport (LLA) -> Boden","missing","city"
"Boliden","1","Sweden","Boliden","to","Luleå Airport (LLA) -> Boliden","missing","city"
"Borås / Boras","1","Sweden","Borås / Boras","to","Gothenburg Landvetter Airport (GOT) -> Borås / Boras","missing","city"
"Borgholm","1","Sweden","Borgholm","to","Kalmar Airport (KLR) -> Borgholm","missing","city"
"Burgas","1","Bulgaria","Burgas","to","Varna Airport (VAR) -> Burgas","missing","city"
"Canggu","1","Indonesia","Canggu","to","Denpasar Ngurah Rai Airport (DPS) -> Canggu","missing","city"
"Cape Town","1","South Africa","Cape Town","to","Cape Town International Airport (CPT) -> Cape Town","missing","city"
"Cape Town International Airport (CPT)","1","South Africa","Cape Town","from","Cape Town International Airport (CPT) -> Cape Town","missing","airport"
"Cherepovets","1","Russia","Cherepovets","to","Cherepovets Airport (CEE) -> Cherepovets","missing","city"
"Cherepovets Airport (CEE)","1","Russia","Cherepovets","from","Cherepovets Airport (CEE) -> Cherepovets","missing","airport"
"Chloraka","1","Cyprus","Chloraka","to","Larnaca Airport (LCA) -> Chloraka","missing","city"
"Chlorakas","1","Cyprus","Chlorakas","to","Paphos Airport (PFO) -> Chlorakas","missing","city"
"City of Dream","1","Cyprus","City of Dream","to","Larnaca Airport (LCA) -> City of Dream","missing","city"
"Dali","1","Cyprus","Dali","to","Larnaca Airport (LCA) -> Dali","missing","city"
"Denver","1","United States of America","Denver","to","Denver International Airport (DEN) -> Denver","missing","city"
"Denver International Airport (DEN)","1","United States of America","Denver","from","Denver International Airport (DEN) -> Denver","missing","airport"
"Derynia","1","Cyprus","Derynia","to","Larnaca Airport (LCA) -> Derynia","missing","city"
"Dierona","1","Cyprus","Dierona","to","Larnaca Airport (LCA) -> Dierona","missing","city"
"Dnipro","1","Ukraine","Dnipro","to","Dnipropetrovsk International Airport (DNK) -> Dnipro","missing","city"
"Dnipropetrovsk International Airport (DNK)","1","Ukraine","Dnipro","from","Dnipropetrovsk International Airport (DNK) -> Dnipro","missing","airport"
"Drammen","1","Norway","Drammen","to","Oslo Gardermoen Airport (OSL) -> Drammen","missing","city"
"Drøbak town","1","Norway","Drøbak town","to","Oslo Gardermoen Airport (OSL) -> Drøbak town","missing","city"
"Enebakk","1","Norway","Enebakk","to","Oslo Gardermoen Airport (OSL) -> Enebakk","missing","city"
"Episkopi","1","Cyprus","Episkopi","to","Larnaca Airport (LCA) -> Episkopi","missing","city"
"Erimi","1","Cyprus","Erimi","to","Larnaca Airport (LCA) -> Erimi","missing","city"
"Fagerstrand","1","Norway","Fagerstrand","to","Oslo Gardermoen Airport (OSL) -> Fagerstrand","missing","city"
"Fasoula","1","Cyprus","Fasoula","to","Larnaca Airport (LCA) -> Fasoula","missing","city"
"Fetsund","1","Norway","Fetsund","to","Oslo Gardermoen Airport (OSL) -> Fetsund","missing","city"
"Finikaria","1","Cyprus","Finikaria","to","Larnaca Airport (LCA) -> Finikaria","missing","city"
"Flateby","1","Norway","Flateby","to","Oslo Gardermoen Airport (OSL) -> Flateby","missing","city"
"Freiburg im Breisgau","1","France","Freiburg im Breisgau","to","EuroAirport Basel Mulhouse Freiburg (MLH, BSL, EA -> Freiburg im Breisgau","missing","city"
"FUN&SUN FAMILY Albatros Palace","1","Egypt","FUN&SUN FAMILY Albatros Palace","to","Sharm el-Sheikh International Airport (SSH) -> FUN&SUN FAMILY Albatros Palace","missing","city"
"Geilo, Norway","1","Norway","Geilo, Norway","to","Oslo Gardermoen Airport (OSL) -> Geilo, Norway","missing","city"
"Geiranger","1","Norway","Geiranger","to","Oslo Gardermoen Airport (OSL) -> Geiranger","missing","city"
"Gerasa","1","Cyprus","Gerasa","to","Larnaca Airport (LCA) -> Gerasa","missing","city"
"Gioliu","1","Cyprus","Gioliu","to","Paphos Airport (PFO) -> Gioliu","missing","city"
"Hafjell (ski resort)","1","Norway","Hafjell (ski resort)","to","Oslo Gardermoen Airport (OSL) -> Hafjell (ski resort)","missing","hotel_resort"
"Halden","1","Norway","Halden","to","Oslo Gardermoen Airport (OSL) -> Halden","missing","city"
"Hamar","1","Norway","Hamar","to","Oslo Gardermoen Airport (OSL) -> Hamar","missing","city"
"Harads","1","Sweden","Harads","to","Luleå Airport (LLA) -> Harads","missing","city"
"Havryshivka Vinnytsia International Airport (VIN)","1","Ukraine","Vinnytsia","from","Havryshivka Vinnytsia International Airport (VIN) -> Vinnytsia","missing","airport"
"Hemsedal","1","Norway","Hemsedal","to","Oslo Gardermoen Airport (OSL) -> Hemsedal","missing","city"
"Hønefoss","1","Norway","Hønefoss","to","Oslo Gardermoen Airport (OSL) -> Hønefoss","missing","city"
"Horsens","1","Denmark","Aarhus","to","Billund Airport (BLL) -> Horsens","missing","city"
"Huskvarna","1","Sweden","Huskvarna","to","Gothenburg Landvetter Airport (GOT) -> Huskvarna","missing","city"
